"date","code","region","name","AE_att_T1","AE_att_T2","AE_att_T3","AE_att_tot","AE_more4_T1","AE_more4_T2","AE_more4_T3","AE_more4_tot","AE_per4_T1","AE_per4_all","Em_adm_AE_T1","Em_adm_AE_T2","Em_adm_AE_T34","Em_adm_AE_tot","Em_adm_other","Em_adm_tot","Em_pat_adm_more4","Em_pat_adm_more12","time_period","file_name","day_num"
2025-01-01,"C82009","NHS England Midlands","Market Harborough Med.Ctr",0,0,247,247,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNJ13","NHS England Midlands","Melton Mowbray",0,0,562,562,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RNS","NHS England Midlands","Northampton General Hospital NHS Trust",9841,576,2363,12780,3966,14,138,4118,0.596992175591911,0.677777777777778,2282,0,0,2282,906,3188,1394,938,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NR3","NHS England Midlands","Nottingham Citycare Partnership",0,0,5409,5409,0,0,604,604,NA,0.888334257718617,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RX1","NHS England Midlands","Nottingham University Hospitals NHS Trust",15464,1684,296,17444,7941,70,7,8018,0.48648473874806,0.540357716120156,4567,0,0,4567,4489,9056,1416,779,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNJ14","NHS England Midlands","Oadby",0,0,3890,3890,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNJ15","NHS England Midlands","Oakham",0,0,430,430,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXK","NHS England Midlands","Sandwell And West Birmingham Hospitals NHS Trust",11281,1103,8325,20709,4832,183,294,5309,0.571669178264338,0.743638031773625,2578,0,0,2578,507,3085,1000,196,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RK5","NHS England Midlands","Sherwood Forest Hospitals NHS Foundation Trust",10447,0,5515,15962,5047,0,488,5535,0.516894802335599,0.65323894248841,3786,0,0,3786,256,4042,1087,189,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"R1D","NHS England Midlands","Shropshire Community Health NHS Trust",0,0,2889,2889,0,0,3,3,NA,0.998961578400831,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"C83023","NHS England Midlands","Sleaford Medical Group",0,0,495,495,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y02615","NHS England Midlands","South Birmingham GP Walk In Centre",0,0,7079,7079,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJC","NHS England Midlands","South Warwickshire University NHS Foundation Trust",7499,0,330,7829,2820,0,0,2820,0.623949859981331,0.639800740835356,2241,0,0,2241,914,3155,602,122,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NQTE4","NHS England Midlands","Summerfield Urgent Care Centre",0,0,3194,3194,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RNA","NHS England Midlands","The Dudley Group NHS Foundation Trust",8787,0,4911,13698,2924,0,120,3044,0.66723568908615,0.777777777777778,3650,0,0,3650,2582,6232,2016,95,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RL1","NHS England Midlands","The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,27,27,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RL4","NHS England Midlands","The Royal Wolverhampton NHS Trust",12070,0,8801,20871,3683,0,138,3821,0.694863297431649,0.816923003210196,5690,0,0,5690,940,6630,1438,847,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXW","NHS England Midlands","The Shrewsbury And Telford Hospital NHS Trust",9443,0,2370,11813,5433,0,202,5635,0.424653182251403,0.522983154152205,3068,0,178,3246,2217,5463,1665,1316,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWD","NHS England Midlands","United Lincolnshire Teaching Hospitals NHS Trust",15569,0,3568,19137,6284,0,714,6998,0.596377416661314,0.634320948947066,4703,0,0,4703,1153,5856,2194,1317,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RRK","NHS England Midlands","University Hospitals Birmingham NHS Foundation Trust",33067,325,1986,35378,13753,0,41,13794,0.584086853963166,0.610096670247046,10511,0,0,10511,6876,17387,4518,1847,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RKB","NHS England Midlands","University Hospitals Coventry And Warwickshire NHS Trust",11610,1525,6128,19263,5201,151,184,5536,0.552024117140396,0.71260966619945,1779,40,71,1890,661,2551,126,30,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTG","NHS England Midlands","University Hospitals Of Derby And Burton NHS Foundation Trust",19513,0,9252,28765,9167,0,6,9173,0.530210628811562,0.681105510168608,3962,0,2,3964,1957,5921,1972,1028,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWE","NHS England Midlands","University Hospitals Of Leicester NHS Trust",21070,1977,0,23047,9121,102,0,9223,0.567109634551495,0.599817763700265,6395,5,0,6400,3749,10149,2691,1178,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJE","NHS England Midlands","University Hospitals Of North Midlands NHS Trust",14091,490,8517,23098,7510,0,256,7766,0.467035696543893,0.663780413888648,5493,0,0,5493,3127,8620,2233,1318,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RBK","NHS England Midlands","Walsall Healthcare NHS Trust",9072,0,4055,13127,3517,0,62,3579,0.612323633156966,0.727355831492344,3896,0,0,3896,807,4703,1661,324,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWP","NHS England Midlands","Worcestershire Acute Hospitals NHS Trust",12351,0,5089,17440,7172,0,37,7209,0.419318273823982,0.586639908256881,2758,0,0,2758,858,3616,1682,713,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RLQ","NHS England Midlands","Wye Valley NHS Trust",5660,1141,123,6924,2488,0,0,2488,0.560424028268551,0.640670132871173,1416,0,0,1416,135,1551,762,323,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RCF","NHS England North East And Yorkshire","Airedale NHS Foundation Trust",5917,250,0,6167,2341,0,0,2341,0.604360317728579,0.6203988973569,1554,0,0,1554,562,2116,717,237,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RFF","NHS England North East And Yorkshire","Barnsley Hospital NHS Foundation Trust",8683,0,0,8683,3459,0,0,3459,0.601635379477139,0.601635379477139,2894,0,0,2894,516,3410,795,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RAE","NHS England North East And Yorkshire","Bradford Teaching Hospitals NHS Foundation Trust",8851,961,2947,12759,2289,0,0,2289,0.741385154219862,0.820597225487891,2521,0,33,2554,1486,4040,832,122,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNF09","NHS England North East And Yorkshire","Bransholme Health Centre",0,0,3572,3572,0,0,339,339,NA,0.905095184770437,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNF16","NHS England North East And Yorkshire","Bridlington Hospital",0,0,1306,1306,0,0,26,26,NA,0.980091883614089,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWY","NHS England North East And Yorkshire","Calderdale And Huddersfield NHS Foundation Trust",14485,0,0,14485,4954,0,0,4954,0.657991025198481,0.657991025198481,2970,0,0,2970,219,3189,1460,33,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXP","NHS England North East And Yorkshire","County Durham And Darlington NHS Foundation Trust",12293,0,11048,23341,5250,0,0,5250,0.57292768242089,0.775073904288591,4334,0,0,4334,810,5144,2450,23,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RP5","NHS England North East And Yorkshire","Doncaster And Bassetlaw Teaching Hospitals NHS Foundation Trust",13236,0,3840,17076,5143,0,5,5148,0.611438501057721,0.69852424455376,4208,0,355,4563,1068,5631,1403,255,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNF94","NHS England North East And Yorkshire","East Riding Community Hospital",0,0,2563,2563,0,0,128,128,NA,0.950058525165821,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RR7","NHS England North East And Yorkshire","Gateshead Health NHS Foundation Trust",5892,0,3131,9023,2561,0,37,2598,0.565342837746096,0.7120691565998,1654,0,0,1654,57,1711,1033,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NNFA7","NHS England North East And Yorkshire","Goole & District Hospital",0,0,1387,1387,0,0,6,6,NA,0.995674116798846,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RCD","NHS England North East And Yorkshire","Harrogate And District NHS Foundation Trust",5100,0,878,5978,1628,0,0,1628,0.68078431372549,0.727668116426899,1173,0,0,1173,289,1462,550,90,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWA","NHS England North East And Yorkshire","Hull University Teaching Hospitals NHS Trust",8707,0,4795,13502,5136,0,441,5577,0.41012978063627,0.586950081469412,3502,0,0,3502,2373,5875,1690,614,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RV9","NHS England North East And Yorkshire","Humber Teaching NHS Foundation Trust",0,0,1003,1003,0,0,6,6,NA,0.994017946161516,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RR8","NHS England North East And Yorkshire","Leeds Teaching Hospitals NHS Trust",16926,684,11250,28860,7399,0,98,7497,0.562861869313482,0.74022869022869,3763,0,0,3763,1332,5095,2316,679,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"ARN03","NHS England North East And Yorkshire","Local Care Direct",0,0,2291,2291,0,0,9,9,NA,0.996071584460934,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXF","NHS England North East And Yorkshire","Mid Yorkshire Teaching NHS Trust",15560,181,5334,21075,6334,0,266,6600,0.59293059125964,0.686832740213523,3382,0,150,3532,827,4359,3628,1191,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RNN","NHS England North East And Yorkshire","North Cumbria Integrated Care NHS Foundation Trust",8459,0,1668,10127,4133,0,33,4166,0.511407967844899,0.588624469240644,2420,0,0,2420,851,3271,1427,657,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RVW","NHS England North East And Yorkshire","North Tees And Hartlepool NHS Foundation Trust",4804,0,10523,15327,2841,0,22,2863,0.408617818484596,0.813205454426828,1690,0,509,2199,2439,4638,361,49,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJL","NHS England North East And Yorkshire","Northern Lincolnshire And Goole NHS Foundation Trust",8659,0,7065,15724,4696,0,54,4750,0.457674096315972,0.697914016789621,5519,0,0,5519,452,5971,1562,1018,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTF","NHS England North East And Yorkshire","Northumbria Healthcare NHS Foundation Trust",9372,0,10992,20364,2780,0,3,2783,0.703371745625267,0.86333726183461,3876,0,49,3925,395,4320,113,7,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RCU","NHS England North East And Yorkshire","Sheffield Children's NHS Foundation Trust",4309,0,456,4765,287,0,0,287,0.933395219308424,0.939769150052466,1017,0,0,1017,72,1089,10,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RHQ","NHS England North East And Yorkshire","Sheffield Teaching Hospitals NHS Foundation Trust",9234,1183,8071,18488,5233,0,314,5547,0.43329001516136,0.69996754651666,3721,0,0,3721,3082,6803,1556,22,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTR","NHS England North East And Yorkshire","South Tees Hospitals NHS Foundation Trust",7207,0,9734,16941,4011,0,377,4388,0.443457749410296,0.740983413021663,2662,0,108,2770,2405,5175,615,94,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"R0B","NHS England North East And Yorkshire","South Tyneside And Sunderland NHS Foundation Trust",11559,1172,6682,19413,6589,33,270,6892,0.42996799031058,0.644980167928708,4624,15,0,4639,1150,5789,1279,55,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXG","NHS England North East And Yorkshire","South West Yorkshire Partnership NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,104,104,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTD","NHS England North East And Yorkshire","The Newcastle Upon Tyne Hospitals NHS Foundation Trust",11656,1642,5840,19138,4559,150,1,4710,0.608870967741935,0.753892778764761,3591,24,0,3615,2909,6524,790,41,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RFR","NHS England North East And Yorkshire","The Rotherham NHS Foundation Trust",8708,0,0,8708,3595,0,0,3595,0.587161231051906,0.587161231051906,1987,0,0,1987,249,2236,1056,109,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"AJN","NHS England North East And Yorkshire","Workington Health Limited",0,0,313,313,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RCB","NHS England North East And Yorkshire","York And Scarborough Teaching Hospitals NHS Foundation Trust",10119,388,5567,16074,5742,0,192,5934,0.432552623777053,0.630832400149309,4477,0,0,4477,1723,6200,1782,949,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RBS","NHS England North West","Alder Hey Children's NHS Foundation Trust",5771,0,0,5771,1222,0,0,1222,0.788251602841795,0.788251602841795,860,0,0,860,316,1176,1,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXL","NHS England North West","Blackpool Teaching Hospitals NHS Foundation Trust",8599,0,10178,18777,4140,0,52,4192,0.51854866844982,0.776748149331629,2749,0,0,2749,1601,4350,1184,774,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RMC","NHS England North West","Bolton NHS Foundation Trust",7890,0,3669,11559,3774,0,160,3934,0.521673003802281,0.659659140064019,2424,0,128,2552,1029,3581,1039,504,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RY2","NHS England North West","Bridgewater Community Healthcare NHS Foundation Trust",0,0,3098,3098,0,0,41,41,NA,0.986765655261459,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJR","NHS England North West","Countess Of Chester Hospital NHS Foundation Trust",4792,0,2147,6939,2606,0,220,2826,0.456176961602671,0.592736705577173,1678,0,0,1678,1366,3044,943,717,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RJN","NHS England North West","East Cheshire NHS Trust",4089,0,59,4148,2049,0,0,2049,0.498899486426999,0.50602700096432,784,0,0,784,208,992,605,451,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXR","NHS England North West","East Lancashire Hospitals NHS Trust",12294,0,9797,22091,4986,0,834,5820,0.594436310395315,0.736544294056403,3983,0,93,4076,1692,5768,1664,1310,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXN","NHS England North West","Lancashire Teaching Hospitals NHS Foundation Trust",11693,0,3479,15172,4685,0,88,4773,0.599332934234157,0.685407329290799,2938,0,101,3039,1443,4482,1489,511,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RBQ","NHS England North West","Liverpool Heart And Chest Hospital NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,187,187,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"REM","NHS England North West","Liverpool University Hospitals NHS Foundation Trust",14723,1684,7490,23897,6717,24,122,6863,0.543775045846634,0.712809139222497,4597,0,0,4597,2238,6835,3151,1117,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"REP","NHS England North West","Liverpool Women's NHS Foundation Trust",0,1611,0,1611,0,155,0,155,NA,0.903786468032278,0,89,0,89,17,106,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"R0A","NHS England North West","Manchester University NHS Foundation Trust",27746,3459,11876,43081,13209,147,741,14097,0.523931377495855,0.672779183398714,5458,121,139,5718,444,6162,5205,749,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RBN","NHS England North West","Mersey And West Lancashire Teaching Hospitals NHS Trust",16603,0,6642,23245,6210,0,53,6263,0.625971210022285,0.730565713056571,7454,0,0,7454,762,8216,934,482,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RW4","NHS England North West","Mersey Care NHS Foundation Trust",0,0,12806,12806,0,0,162,162,NA,0.987349679837576,0,0,0,0,55,55,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RBT","NHS England North West","Mid Cheshire Hospitals NHS Foundation Trust",6632,0,2762,9394,4017,0,53,4070,0.394300361881785,0.566744730679157,2149,0,0,2149,1294,3443,1269,724,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y02532","NHS England North West","Miriam Minor Emergency",0,0,1666,1666,0,0,8,8,NA,0.995198079231693,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RM3","NHS England North West","Northern Care Alliance NHS Foundation Trust",24521,0,9020,33541,10941,0,424,11365,0.553811019126463,0.661160967174503,7213,0,314,7527,2240,9767,2652,1488,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NV693","NHS England North West","Rossendale Miu & Ooh",0,0,920,920,0,0,1,1,NA,0.998913043478261,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NQT5F","NHS England North West","Skelmersdale Walk In Centre",0,0,1730,1730,0,0,6,6,NA,0.996531791907514,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWJ","NHS England North West","Stockport NHS Foundation Trust",8161,0,1054,9215,3577,0,57,3634,0.561695870604093,0.605642973412914,2744,0,81,2825,901,3726,1289,500,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RMP","NHS England North West","Tameside And Glossop Integrated Care NHS Foundation Trust",8822,0,3247,12069,4007,0,6,4013,0.545794604398096,0.667495235727898,1685,0,0,1685,285,1970,1029,798,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RBV","NHS England North West","The Christie NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,778,778,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RET","NHS England North West","The Walton Centre NHS Foundation Trust",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,173,173,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTX","NHS England North West","University Hospitals Of Morecambe Bay NHS Foundation Trust",8766,0,3656,12422,3278,0,93,3371,0.626055213324207,0.728626630172275,3200,0,30,3230,982,4212,1226,560,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWW","NHS England North West","Warrington And Halton Teaching Hospitals NHS Foundation Trust",6810,0,2751,9561,3604,0,21,3625,0.470778267254038,0.620855559041941,1716,0,0,1716,135,1851,1666,1131,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RY7","NHS England North West","Wirral Community Health And Care NHS Foundation Trust",0,0,4232,4232,0,0,265,265,NA,0.937381852551985,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RBL","NHS England North West","Wirral University Teaching Hospital NHS Foundation Trust",7439,0,2955,10394,3996,0,67,4063,0.462831025675494,0.609101404656533,2069,0,0,2069,1704,3773,1369,976,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RRF","NHS England North West","Wrightington, Wigan And Leigh NHS Foundation Trust",7069,0,4671,11740,3999,0,70,4069,0.434290564436271,0.653407155025554,2013,0,0,2013,833,2846,1732,569,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTK","NHS England South East","Ashford And St Peter's Hospitals NHS Foundation Trust",10059,0,0,10059,3370,0,0,3370,0.664976637836763,0.664976637836763,2810,0,0,2810,725,3535,962,521,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NTV0B","NHS England South East","Ashford Walk-In-Centre",0,0,2292,2292,0,0,91,91,NA,0.960296684118674,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWX","NHS England South East","Berkshire Healthcare NHS Foundation Trust",0,0,1264,1264,0,0,16,16,NA,0.987341772151899,0,0,39,39,0,39,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y02676","NHS England South East","Brighton Station Health Centre",0,0,1987,1987,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXQ","NHS England South East","Buckinghamshire Healthcare NHS Trust",10375,1234,3481,15090,3310,0,218,3528,0.680963855421687,0.766202783300199,4204,851,0,5055,2362,7417,625,322,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RN7","NHS England South East","Dartford And Gravesham NHS Trust",11094,0,3892,14986,3552,0,12,3564,0.679826933477555,0.762178032830642,3295,0,0,3295,438,3733,1062,449,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y00751","NHS England South East","East Berks Primary Care Ooh(Wam)",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RVV","NHS England South East","East Kent Hospitals University NHS Foundation Trust",12952,0,12223,25175,6343,0,357,6700,0.51026868437307,0.733862959285005,3056,0,562,3618,511,4129,1826,1380,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RXC","NHS England South East","East Sussex Healthcare NHS Trust",9936,0,3796,13732,3990,0,104,4094,0.598429951690821,0.70186425866589,3276,0,0,3276,485,3761,385,129,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NDJ","NHS England South East","First Community Health And Care Cic",0,0,2070,2070,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RDU","NHS England South East","Frimley Health NHS Foundation Trust",22829,927,12305,36061,8728,4,224,8956,0.61767926759823,0.751643049277613,6324,0,0,6324,102,6426,2378,633,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RW1","NHS England South East","Hampshire And Isle Of Wight Healthcare NHS Foundation Trust",0,0,2632,2632,0,0,56,56,NA,0.978723404255319,0,0,0,0,132,132,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RN5","NHS England South East","Hampshire Hospitals NHS Foundation Trust",10341,127,2750,13218,4889,0,83,4972,0.527221738709989,0.623846270237555,4013,14,39,4066,1373,5439,623,195,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"R1F","NHS England South East","Isle Of Wight NHS Trust",4446,292,1329,6067,1831,0,0,1831,0.58816914080072,0.698203395417834,1275,0,0,1275,102,1377,462,169,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RYY","NHS England South East","Kent Community Health NHS Foundation Trust",0,0,9305,9305,0,0,19,19,NA,0.997958087049973,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RWF","NHS England South East","Maidstone And Tunbridge Wells NHS Trust",18769,0,2252,21021,3971,0,37,4008,0.788427726570409,0.809333523619238,5178,0,0,5178,983,6161,1256,274,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RPA","NHS England South East","Medway NHS Foundation Trust",8537,0,8045,16582,3317,0,692,4009,0.611456014993558,0.758231817633579,1905,0,0,1905,523,2428,1144,756,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RNU","NHS England South East","Oxford Health NHS Foundation Trust",0,0,3531,3531,0,0,314,314,NA,0.911073350325687,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RTH","NHS England South East","Oxford University Hospitals NHS Foundation Trust",13583,1787,2613,17983,4909,0,5,4914,0.638592358094677,0.726741922927209,4627,137,20,4784,4564,9348,1049,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"AQN04","NHS England South East","Phl Lymington Utc",0,0,2657,2657,0,0,3,3,NA,0.998870907038013,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RHU","NHS England South East","Portsmouth Hospitals University National Health Service Trust",11525,965,3547,16037,5389,16,107,5512,0.532407809110629,0.656294818232837,3461,0,0,3461,2579,6040,1726,349,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NTP11","NHS England South East","Practice Plus Group Hospital - Southampton",0,0,5148,5148,0,0,268,268,NA,0.947940947940948,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"NTPAD","NHS England South East","Practice Plus Group Surgical Centre - St Marys Portsmouth",0,0,5419,5419,0,0,131,131,NA,0.975825798117734,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"RPC","NHS England South East","Queen Victoria Hospital NHS Foundation Trust",0,0,1279,1279,0,0,1,1,NA,0.999218139171227,0,0,3,3,444,447,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
2025-01-01,"Y07709","NHS England South East","Reading Urgent Care Centre",0,0,1959,1959,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,"January 2025","January-2025-AE-by-provider-HyTsU (1).xls",0
